record_label,record_id,record_title,file_role,filename,size_mb,url
deligne,20586140,Pierre Deligne Papers: Modern LaTeX Drafts and English Translation Drafts,artifact/source ZIP,90 Deligne - Paper-Level Translation TeX and PDFs.zip,139.7854,https://zenodo.org/records/20586140/files/90%20Deligne%20-%20Paper-Level%20Translation%20TeX%20and%20PDFs.zip
deligne,20586140,Pierre Deligne Papers: Modern LaTeX Drafts and English Translation Drafts,artifact/source ZIP,95 Deligne - Source-Checked Papers 001-016p080 TeX Scans and QA.zip,21.1950,https://zenodo.org/records/20586140/files/95%20Deligne%20-%20Source-Checked%20Papers%20001-016p080%20TeX%20Scans%20and%20QA.zip
deligne,20586140,Pierre Deligne Papers: Modern LaTeX Drafts and English Translation Drafts,artifact/source ZIP,95 Pierre Deligne - Update Packets 2026-06-08.zip,865.1987,https://zenodo.org/records/20586140/files/95%20Pierre%20Deligne%20-%20Update%20Packets%202026-06-08.zip
deligne,20586140,Pierre Deligne Papers: Modern LaTeX Drafts and English Translation Drafts,manifest/status,99 Deligne - Public Summary.json,0.0013,https://zenodo.org/records/20586140/files/99%20Deligne%20-%20Public%20Summary.json
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,00 EGA - English Translation Working Draft.pdf,7.1528,https://zenodo.org/records/20414353/files/00%20EGA%20-%20English%20Translation%20Working%20Draft.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,01 EGA IV - English Translation Working Draft (Sections 1-21).pdf,5.0524,https://zenodo.org/records/20414353/files/01%20EGA%20IV%20-%20English%20Translation%20Working%20Draft%20%28Sections%201-21%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,"10 EGA I - French Original (NUMDAM PMIHES 4, 1960).pdf",30.2131,https://zenodo.org/records/20414353/files/10%20EGA%20I%20-%20French%20Original%20%28NUMDAM%20PMIHES%204%2C%201960%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,"11 EGA II - French Original (NUMDAM PMIHES 8, 1961).pdf",26.1441,https://zenodo.org/records/20414353/files/11%20EGA%20II%20-%20French%20Original%20%28NUMDAM%20PMIHES%208%2C%201961%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,"12 EGA III Part 1 - French Original (NUMDAM PMIHES 11, 1961).pdf",19.0187,https://zenodo.org/records/20414353/files/12%20EGA%20III%20Part%201%20-%20French%20Original%20%28NUMDAM%20PMIHES%2011%2C%201961%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,"13 EGA III Part 2 - French Original (NUMDAM PMIHES 17, 1963).pdf",10.3535,https://zenodo.org/records/20414353/files/13%20EGA%20III%20Part%202%20-%20French%20Original%20%28NUMDAM%20PMIHES%2017%2C%201963%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,"14 EGA IV Part 1 - French Original (NUMDAM PMIHES 20, 1964).pdf",30.5087,https://zenodo.org/records/20414353/files/14%20EGA%20IV%20Part%201%20-%20French%20Original%20%28NUMDAM%20PMIHES%2020%2C%201964%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,"15 EGA IV Part 2 - French Original (NUMDAM PMIHES 24, 1965).pdf",30.3450,https://zenodo.org/records/20414353/files/15%20EGA%20IV%20Part%202%20-%20French%20Original%20%28NUMDAM%20PMIHES%2024%2C%201965%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,"16 EGA IV Part 3 - French Original (NUMDAM PMIHES 28, 1966).pdf",32.8061,https://zenodo.org/records/20414353/files/16%20EGA%20IV%20Part%203%20-%20French%20Original%20%28NUMDAM%20PMIHES%2028%2C%201966%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,reader/reference PDF,"17 EGA IV Part 4 - French Original (NUMDAM PMIHES 32, 1967).pdf",47.5435,https://zenodo.org/records/20414353/files/17%20EGA%20IV%20Part%204%20-%20French%20Original%20%28NUMDAM%20PMIHES%2032%2C%201967%29.pdf
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,artifact/source ZIP,80 EGA - EGA 0 IV Translation TeX Supplement.zip,0.1591,https://zenodo.org/records/20414353/files/80%20EGA%20-%20EGA%200%20IV%20Translation%20TeX%20Supplement.zip
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,artifact/source ZIP,"81 EGA - Full TeX Source, French Originals, and Build Artifacts.zip",227.9118,https://zenodo.org/records/20414353/files/81%20EGA%20-%20Full%20TeX%20Source%2C%20French%20Originals%2C%20and%20Build%20Artifacts.zip
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,artifact/source ZIP,82 EGA - EGA IV Main Text Translation TeX Supplement.zip,0.6283,https://zenodo.org/records/20414353/files/82%20EGA%20-%20EGA%20IV%20Main%20Text%20Translation%20TeX%20Supplement.zip
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,artifact/source ZIP,83 EGA IV - Standalone Sections 1-21 TeX and PDF.zip,3.8227,https://zenodo.org/records/20414353/files/83%20EGA%20IV%20-%20Standalone%20Sections%201-21%20TeX%20and%20PDF.zip
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,manifest/status,90 EGA - README and Status.md,0.0022,https://zenodo.org/records/20414353/files/90%20EGA%20-%20README%20and%20Status.md
ega,20414353,Elements de Geometrie Algebrique (EGA): French Originals and English Translation Working Draft,manifest/status,91 EGA - Public Summary.json,0.0049,https://zenodo.org/records/20414353/files/91%20EGA%20-%20Public%20Summary.json
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,00 Ukrainian Applied Mathematics - Reader Guide and Status.pdf,0.1079,https://zenodo.org/records/20490906/files/00%20Ukrainian%20Applied%20Mathematics%20-%20Reader%20Guide%20and%20Status.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,01 Ukrainian Applied Mathematics - Applied Mathematics and Engineering Library.pdf,0.4977,https://zenodo.org/records/20490906/files/01%20Ukrainian%20Applied%20Mathematics%20-%20Applied%20Mathematics%20and%20Engineering%20Library.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,02 PySDR - Selected Software Defined Radio Module - Ukrainian.pdf,0.4011,https://zenodo.org/records/20490906/files/02%20PySDR%20-%20Selected%20Software%20Defined%20Radio%20Module%20-%20Ukrainian.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,03 Survey of Software Defined Radio - Ukrainian Core.pdf,0.1054,https://zenodo.org/records/20490906/files/03%20Survey%20of%20Software%20Defined%20Radio%20-%20Ukrainian%20Core.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,04 Wave Equations Controllability and Stabilization - Ukrainian Chapters 1-3.pdf,0.2351,https://zenodo.org/records/20490906/files/04%20Wave%20Equations%20Controllability%20and%20Stabilization%20-%20Ukrainian%20Chapters%201-3.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,05 Event Sensor Fusion and Odometry - Ukrainian.pdf,0.4120,https://zenodo.org/records/20490906/files/05%20Event%20Sensor%20Fusion%20and%20Odometry%20-%20Ukrainian.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,06 Multi-Sensor Fusion Survey - Ukrainian.pdf,1.9617,https://zenodo.org/records/20490906/files/06%20Multi-Sensor%20Fusion%20Survey%20-%20Ukrainian.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,07 Antenna and Radio Frequency Notes - Ukrainian.pdf,0.1618,https://zenodo.org/records/20490906/files/07%20Antenna%20and%20Radio%20Frequency%20Notes%20-%20Ukrainian.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,08 Autonomous Robots Perception and Navigation - Ukrainian.pdf,0.3189,https://zenodo.org/records/20490906/files/08%20Autonomous%20Robots%20Perception%20and%20Navigation%20-%20Ukrainian.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,09 Robust Student-t Filtering - Ukrainian.pdf,0.0910,https://zenodo.org/records/20490906/files/09%20Robust%20Student-t%20Filtering%20-%20Ukrainian.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,10 Micro Lie Theory - Ukrainian Partial Module.pdf,0.0768,https://zenodo.org/records/20490906/files/10%20Micro%20Lie%20Theory%20-%20Ukrainian%20Partial%20Module.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,11 Error-State Kalman Filtering - Ukrainian Core Start.pdf,0.0815,https://zenodo.org/records/20490906/files/11%20Error-State%20Kalman%20Filtering%20-%20Ukrainian%20Core%20Start.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,12 Practical Kalman Filtering - Ukrainian Core Bridge.pdf,0.0417,https://zenodo.org/records/20490906/files/12%20Practical%20Kalman%20Filtering%20-%20Ukrainian%20Core%20Bridge.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,"13 State Estimation, Lie Theory, VIO, and Kalman Filtering - Ukrainian High-Density Core.pdf",0.1393,https://zenodo.org/records/20490906/files/13%20State%20Estimation%2C%20Lie%20Theory%2C%20VIO%2C%20and%20Kalman%20Filtering%20-%20Ukrainian%20High-Density%20Core.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,"14 Error-State Kalman Filtering, Noise, and IMU Propagation - Ukrainian Expansion.pdf",0.0848,https://zenodo.org/records/20490906/files/14%20Error-State%20Kalman%20Filtering%2C%20Noise%2C%20and%20IMU%20Propagation%20-%20Ukrainian%20Expansion.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,"15 Micro Lie Theory, Manifolds, and Jacobians - Ukrainian Expansion.pdf",0.0841,https://zenodo.org/records/20490906/files/15%20Micro%20Lie%20Theory%2C%20Manifolds%2C%20and%20Jacobians%20-%20Ukrainian%20Expansion.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,16 VIO and SLAM Residual Library - Ukrainian Expansion.pdf,0.0708,https://zenodo.org/records/20490906/files/16%20VIO%20and%20SLAM%20Residual%20Library%20-%20Ukrainian%20Expansion.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,reader/reference PDF,17 Practical Kalman Filtering Bridge - Ukrainian Expansion.pdf,0.0763,https://zenodo.org/records/20490906/files/17%20Practical%20Kalman%20Filtering%20Bridge%20-%20Ukrainian%20Expansion.pdf
ukrainian_applied_math,20490906,Ukrainian Applied Mathematics: Translation Working Drafts and TeX Sources,artifact/source ZIP,Ukrainian_applied_math_sources_20260603.zip,8.3183,https://zenodo.org/records/20490906/files/Ukrainian_applied_math_sources_20260603.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"00 Carl Friedrich Gauss - Werke, Band I - Modern LaTeX Working Edition.pdf",2.0715,https://zenodo.org/records/20585139/files/00%20Carl%20Friedrich%20Gauss%20-%20Werke%2C%20Band%20I%20-%20Modern%20LaTeX%20Working%20Edition.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"01 Carl Friedrich Gauss - Werke, Band I - Alternate Modern LaTeX Working Edition.pdf",1.8116,https://zenodo.org/records/20585139/files/01%20Carl%20Friedrich%20Gauss%20-%20Werke%2C%20Band%20I%20-%20Alternate%20Modern%20LaTeX%20Working%20Edition.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"02 Carl Friedrich Gauss - Werke, Band II - Modern LaTeX Working Edition.pdf",83.7682,https://zenodo.org/records/20585139/files/02%20Carl%20Friedrich%20Gauss%20-%20Werke%2C%20Band%20II%20-%20Modern%20LaTeX%20Working%20Edition.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"03 Carl Friedrich Gauss - Werke, Band III - Modern LaTeX Working Edition.pdf",2.6995,https://zenodo.org/records/20585139/files/03%20Carl%20Friedrich%20Gauss%20-%20Werke%2C%20Band%20III%20-%20Modern%20LaTeX%20Working%20Edition.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Working Edition.pdf",9.6186,https://zenodo.org/records/20585139/files/04%20Carl%20Friedrich%20Gauss%20-%20Werke%2C%20Band%20VI%20-%20Modern%20LaTeX%20Working%20Edition.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Working Edition.pdf",2.7055,https://zenodo.org/records/20585139/files/05%20Carl%20Friedrich%20Gauss%20-%20Werke%2C%20Band%20VII%20-%20Modern%20LaTeX%20Working%20Edition.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Working Edition.pdf",2.1289,https://zenodo.org/records/20585139/files/06%20Carl%20Friedrich%20Gauss%20-%20Werke%2C%20Band%20XI%20Part%20I%20-%20Modern%20LaTeX%20Working%20Edition.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Working Edition.pdf,1.7928,https://zenodo.org/records/20585139/files/07%20Carl%20Friedrich%20Gauss%20-%20Individual%20Papers%20-%20Modern%20LaTeX%20Working%20Edition.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"08 Carl Friedrich Gauss - Theorematis Arithmetici Demonstratio Nova, Articles 5-7 - Source Text.pdf",0.2457,https://zenodo.org/records/20585139/files/08%20Carl%20Friedrich%20Gauss%20-%20Theorematis%20Arithmetici%20Demonstratio%20Nova%2C%20Articles%205-7%20-%20Source%20Text.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,"09 Carl Friedrich Gauss - Theorematis Arithmetici Demonstratio Nova, Articles 5-7 - English Translation.pdf",0.2448,https://zenodo.org/records/20585139/files/09%20Carl%20Friedrich%20Gauss%20-%20Theorematis%20Arithmetici%20Demonstratio%20Nova%2C%20Articles%205-7%20-%20English%20Translation.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,10 Carl Friedrich Gauss - Seeber Identity Passage - Source Text.pdf,0.2054,https://zenodo.org/records/20585139/files/10%20Carl%20Friedrich%20Gauss%20-%20Seeber%20Identity%20Passage%20-%20Source%20Text.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,11 Carl Friedrich Gauss - Seeber Identity Passage - English Translation.pdf,0.1829,https://zenodo.org/records/20585139/files/11%20Carl%20Friedrich%20Gauss%20-%20Seeber%20Identity%20Passage%20-%20English%20Translation.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,12 Carl Friedrich Gauss - Werke Band II Actual Beginning through Printed Page 303 - Original Language.pdf,1.3132,https://zenodo.org/records/20585139/files/12%20Carl%20Friedrich%20Gauss%20-%20Werke%20Band%20II%20Actual%20Beginning%20through%20Printed%20Page%20303%20-%20Original%20Language.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),reader/reference PDF,13 Carl Friedrich Gauss - Werke Band II Actual Beginning through Printed Page 303 - English Translation.pdf,1.1868,https://zenodo.org/records/20585139/files/13%20Carl%20Friedrich%20Gauss%20-%20Werke%20Band%20II%20Actual%20Beginning%20through%20Printed%20Page%20303%20-%20English%20Translation.pdf
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,"80 Carl Friedrich Gauss - TeX Sources, Component PDFs, and Audits.zip",693.8324,https://zenodo.org/records/20585139/files/80%20Carl%20Friedrich%20Gauss%20-%20TeX%20Sources%2C%20Component%20PDFs%2C%20and%20Audits.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,"81 Carl Friedrich Gauss - Band II Pilot TeX, Renders, Inventory, and Source References.zip",6.0321,https://zenodo.org/records/20585139/files/81%20Carl%20Friedrich%20Gauss%20-%20Band%20II%20Pilot%20TeX%2C%20Renders%2C%20Inventory%2C%20and%20Source%20References.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,"82 Carl Friedrich Gauss - Band II Actual Beginning through Printed Page 303 TeX, Scans, and Audits.zip",70.1409,https://zenodo.org/records/20585139/files/82%20Carl%20Friedrich%20Gauss%20-%20Band%20II%20Actual%20Beginning%20through%20Printed%20Page%20303%20TeX%2C%20Scans%2C%20and%20Audits.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,83 Carl Friedrich Gauss - Band II R30 Literal Repair for Articles 338-347.zip,16.6400,https://zenodo.org/records/20585139/files/83%20Carl%20Friedrich%20Gauss%20-%20Band%20II%20R30%20Literal%20Repair%20for%20Articles%20338-347.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,84 Carl Friedrich Gauss - Biquadratic Residues R35 Source-Checked Repair for Pages 16-21.zip,88.8598,https://zenodo.org/records/20585139/files/84%20Carl%20Friedrich%20Gauss%20-%20Biquadratic%20Residues%20R35%20Source-Checked%20Repair%20for%20Pages%2016-21.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,85 Carl Friedrich Gauss - Band VI De Nexu R36 Source-Checked Repair.zip,64.5375,https://zenodo.org/records/20585139/files/85%20Carl%20Friedrich%20Gauss%20-%20Band%20VI%20De%20Nexu%20R36%20Source-Checked%20Repair.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),manifest/status,90 Carl Friedrich Gauss - Public Summary.json,0.0011,https://zenodo.org/records/20585139/files/90%20Carl%20Friedrich%20Gauss%20-%20Public%20Summary.json
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,gauss_r35_biquad1_16_21_fix_20260605.zip,88.8598,https://zenodo.org/records/20585139/files/gauss_r35_biquad1_16_21_fix_20260605.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,gauss_r36_de_nexu_VI_fix_20260605.zip,64.5375,https://zenodo.org/records/20585139/files/gauss_r36_de_nexu_VI_fix_20260605.zip
gauss,20585139,Carl Friedrich Gauss: Werke and Individual Papers (Modern LaTeX Working Drafts),artifact/source ZIP,gauss_r37_repair_closure_p001_303_20260605.zip,64.1296,https://zenodo.org/records/20585139/files/gauss_r37_repair_closure_p001_303_20260605.zip
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",manifest/status,00 al-Battani - Read First - Current Work Status.md,0.0016,https://zenodo.org/records/20584850/files/00%20al-Battani%20-%20Read%20First%20-%20Current%20Work%20Status.md
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",reader/reference PDF,01 al-Battani - Opus Astronomicum - Complete Text Working Edition (Arabic-English-Chinese).pdf,5.1779,https://zenodo.org/records/20584850/files/01%20al-Battani%20-%20Opus%20Astronomicum%20-%20Complete%20Text%20Working%20Edition%20%28Arabic-English-Chinese%29.pdf
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",artifact/source ZIP,02 al-Battani - Opus Astronomicum - Canonical Reference v083 TeX Data and Reports.zip,9.9251,https://zenodo.org/records/20584850/files/02%20al-Battani%20-%20Opus%20Astronomicum%20-%20Canonical%20Reference%20v083%20TeX%20Data%20and%20Reports.zip
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",manifest/status,02 al-Battani - Opus Astronomicum Coverage and Table Status.md,0.0019,https://zenodo.org/records/20584850/files/02%20al-Battani%20-%20Opus%20Astronomicum%20Coverage%20and%20Table%20Status.md
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",reader/reference PDF,03 al-Battani - Opus Astronomicum - Table Reference Supplement v083.pdf,0.1659,https://zenodo.org/records/20584850/files/03%20al-Battani%20-%20Opus%20Astronomicum%20-%20Table%20Reference%20Supplement%20v083.pdf
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",manifest/status,04 al-Battani - Completeness Statement.md,0.0059,https://zenodo.org/records/20584850/files/04%20al-Battani%20-%20Completeness%20Statement.md
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",manifest/status,05 Source and Coverage Note.md,0.0015,https://zenodo.org/records/20584850/files/05%20Source%20and%20Coverage%20Note.md
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",reader/reference PDF,10 al-Battani - Fixed-Star Catalogue - Complete Critical Edition.pdf,0.1572,https://zenodo.org/records/20584850/files/10%20al-Battani%20-%20Fixed-Star%20Catalogue%20-%20Complete%20Critical%20Edition.pdf
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",manifest/status,11 al-Battani - Fixed-Star Catalogue - Authoritative Dataset.csv,0.0866,https://zenodo.org/records/20584850/files/11%20al-Battani%20-%20Fixed-Star%20Catalogue%20-%20Authoritative%20Dataset.csv
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",reader/reference PDF,20 al-Battani - Geographical Gazetteer - Complete Edition.pdf,0.0602,https://zenodo.org/records/20584850/files/20%20al-Battani%20-%20Geographical%20Gazetteer%20-%20Complete%20Edition.pdf
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",manifest/status,21 al-Battani - Geographical Gazetteer - Dataset.csv,0.0100,https://zenodo.org/records/20584850/files/21%20al-Battani%20-%20Geographical%20Gazetteer%20-%20Dataset.csv
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",reader/reference PDF,30 al-Battani - Chronology and Canon of Kings - Partial Working Edition.pdf,0.0539,https://zenodo.org/records/20584850/files/30%20al-Battani%20-%20Chronology%20and%20Canon%20of%20Kings%20-%20Partial%20Working%20Edition.pdf
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",manifest/status,31 al-Battani - Chronology and Canon of Kings - Data.json,0.0094,https://zenodo.org/records/20584850/files/31%20al-Battani%20-%20Chronology%20and%20Canon%20of%20Kings%20-%20Data.json
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",artifact/source ZIP,40 al-Battani - Opus Astronomicum - Claude Source Data and Workflow Package.zip,122.9721,https://zenodo.org/records/20584850/files/40%20al-Battani%20-%20Opus%20Astronomicum%20-%20Claude%20Source%20Data%20and%20Workflow%20Package.zip
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",artifact/source ZIP,41 al-Battani - Latest Claude Work Notes and Lessons.zip,0.0105,https://zenodo.org/records/20584850/files/41%20al-Battani%20-%20Latest%20Claude%20Work%20Notes%20and%20Lessons.zip
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",manifest/status,42 al-Battani - Table Reconstruction Lessons Learned.md,0.0142,https://zenodo.org/records/20584850/files/42%20al-Battani%20-%20Table%20Reconstruction%20Lessons%20Learned.md
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",artifact/source ZIP,43 al-Battani - Opus Astronomicum Recovered Complete Work Package 2026-06-07.zip,86.2117,https://zenodo.org/records/20584850/files/43%20al-Battani%20-%20Opus%20Astronomicum%20Recovered%20Complete%20Work%20Package%202026-06-07.zip
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",reader/reference PDF,90 al-Battani - Opus Astronomicum - Nallino Source Witness (Complete Original Work).pdf,15.6694,https://zenodo.org/records/20584850/files/90%20al-Battani%20-%20Opus%20Astronomicum%20-%20Nallino%20Source%20Witness%20%28Complete%20Original%20Work%29.pdf
albattani_opus_astronomicum,20584850,"al-Battani: Opus Astronomicum / Kitab al-Zij, Complete Text Working Edition and Audited Table Data",reader/reference PDF,91 al-Battani - Opus Astronomicum - Nallino Pars I-III Source Witness for Tables.pdf,77.1968,https://zenodo.org/records/20584850/files/91%20al-Battani%20-%20Opus%20Astronomicum%20-%20Nallino%20Pars%20I-III%20Source%20Witness%20for%20Tables.pdf
non_european_consolidated,20586401,Non-European Mathematics Manuscripts: Multilingual Translation Drafts and Modern LaTeX Sources,reader/reference PDF,00 Project Guide - Non-European Mathematics Manuscripts.pdf,0.0166,https://zenodo.org/records/20586401/files/00%20Project%20Guide%20-%20Non-European%20Mathematics%20Manuscripts.pdf
non_european_consolidated,20586401,Non-European Mathematics Manuscripts: Multilingual Translation Drafts and Modern LaTeX Sources,reader/reference PDF,01 Combined English Translation Readers.pdf,8.0381,https://zenodo.org/records/20586401/files/01%20Combined%20English%20Translation%20Readers.pdf
non_european_consolidated,20586401,Non-European Mathematics Manuscripts: Multilingual Translation Drafts and Modern LaTeX Sources,reader/reference PDF,02 Combined Modern Chinese Renderings.pdf,4.8614,https://zenodo.org/records/20586401/files/02%20Combined%20Modern%20Chinese%20Renderings.pdf
